都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考
270008,,大阪府,,服部歯科医院,,Hattori Dental Clinic,大阪府大阪市北区 中之島２丁目３－１８ 中之島フェスティバルタワー　１８階,,34.6934711,135.4966358,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,よねだ歯科医院,,Yoneda Dental Clinic,大阪府大阪市住之江区 緑木１丁目１－２ 田中ビル　２階,,34.6205342,135.4754336,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,河内屋モータース,,Kawauchiya Motors,大阪府大阪市西成区 花園北２丁目１５－１９,,34.6443933,135.4967903,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,アサヒデンキ,,Asahi Denki,大阪府大阪市平野区 長吉出戸７丁目４－２２,,34.6109928,135.5744775,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,しもむら整骨院,,Shimomura Osteopathic Clinic,大阪府大阪市此花区 西九条３丁目３－１ 大島マンション１階,,34.6850106,135.4687442,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,割烹くぼた,,Kappo Kubota,大阪府大阪市北区 西天満４丁目１０－２４ 不動ビル　１階,,34.6968175,135.5036683,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,宇野薬局,,Uno Pharmacy,大阪府大阪市中央区 徳井町２丁目３－３,,34.6840447,135.5118678,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ペットクリニック住吉大社南,,Pet Clinic Sumiyoshi Taisha Minami,大阪府大阪市住吉区 墨江２丁目５－５６,,34.6090197,135.4949158,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,まえだ鍼灸整骨院,,Maeda Acupuncture Osteopathic Clinic,大阪府堺市西区 神野町３丁２－３０ 前田ビル１階,,34.5398461,135.4735656,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＹＭメトロクリニック,,YM Metro Clinic,大阪府大阪市中央区 宗右衛門町２－１３ メトロザ・２１　１階,,34.6697072,135.5048581,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,森本医院,,Morimoto Clinic,大阪府大阪市天王寺区 玉造元町２－４ トップス玉造ビル　２階,,34.6740289,135.5326667,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,田辺整形外科上本町クリニック,,Tanabe Orthopedics Uehommachi Clinic,大阪府大阪市天王寺区 筆ケ崎町５－５２ ウェールライフ上本町　２階,,34.6650328,135.524525,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,リコエベロ,,Ricco e Bello,大阪府大阪市北区 芝田２丁目８－１１ 共栄ビル　１階,,34.7073492,135.4956331,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ショッピングプラザ新大阪,,Shopping Plaza Sinosaka,大阪府大阪市淀川区 東三国１丁目２４－８ ショッピングプラザ新大阪,,34.7404236,135.4998228,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,そば仙人,,Soba Sennin,大阪府大阪市平野区 西脇１丁目１－４ 太陽生命ビル１階,,34.6325006,135.5443914,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,桃龍園　中国料理ＯＮＥ―ＷＯＲＬＤ,,Toryuen Restaurant ONE WORLD,大阪府大阪市福島区 福島１丁目１－４８ Ｔｈｅ　Ｔｏｗｅｒ　Ｏｓａｋａ　１Ｆ,,34.6944403,135.4891694,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,Ｌｅｙｌａ・ｎａｉｌサロン＆スク－ル,,Leyla nail Salon & School,大阪府大阪市浪速区 元町１丁目７－２２ 美保ビル　２階,,34.6643322,135.4956842,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,心屋,,Kokoya,大阪府大阪市北区 堂島１丁目３－３３ 新地萬年ビル　２階,,34.6967842,135.4982794,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,かしま駅前歯科クリニック,,Kashima Ekimae Dental Clinic,大阪府大阪市淀川区 加島３丁目２－１５ 原田ビル１階,,34.7278803,135.4553164,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,辻整骨院,,Tsuji Osteopathic Clinic,大阪府大阪市東淀川区 西淡路１丁目１８－２ 栃尾ビル　１０２号,,34.7401542,135.5049425,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ヒット進学ゼミ　大蓮校,,Hit Shingaku Seminar Ohasu School,大阪府東大阪市 大蓮南１丁目２３－９,,34.6348903,135.5781183,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,横綱本店,,Yokozuna Kushikatsu Restaurant - Main Store,大阪府大阪市浪速区恵美須東 ２－４－１１,,34.6511983,135.5059194,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,炭火焼肉萬福,,Sumibi Yakiniku Mampuku,大阪府大阪市淀川区 三津屋中３丁目７－３,,34.7265856,135.4661933,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社オプティミスト,,Optimist Co.CANMA Ltd.,大阪府堺市西区 山田４丁１３５１－１,,34.5074164,135.4688089,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,中島整骨鍼療所,,Nakajima Clinic,大阪府堺市北区東浅香山町 １丁２６６－１５,,34.5816997,135.5089572,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ブティックジュン,,Boutique Jun,大阪府高石市 綾園１丁目４－４０ 竹内ビル　１階,,34.5207361,135.4357306,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＢＵＮＢＵＮ４６４９,,BUNBUN4649,大阪府箕面市 小野原西３丁目１－８,,34.8343822,135.5040211,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,枚方市立　総合スポーツセンター,,General Sports Center of Hirakata City,大阪府枚方市 中宮大池４－１０－１ 枚方市立　総合スポーツセンター,,34.8201453,135.6837867,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社枚方自動車教習所,,Hirakata Driving Shool,大阪府枚方市 招提東町１丁目１－１,,34.8311778,135.6883239,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,いけだ文化振興財団,,Ikeda Citizen's Foundation for Promotion of Culture,大阪府池田市 天神１丁目７－１ 池田市民文化会館内いけだ市民文化振興財団,,34.8095039,135.4409128,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,枚方市立渚市民体育館,,Hirakata City Nagisa Gym,大阪府枚方市 渚西３丁目２６－１０ 枚方市立渚市民体育館,,34.8346992,135.6516306,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,Ｍ・Ｙカーサービス,,MY Car Service,大阪府寝屋川市 高宮１丁目２０－１６,,34.752855,135.635435,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,和光浴場,,Public Bath Wako,大阪府大阪市西成区 山王１丁目７－６,,34.6468261,135.5072417,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,村上写真館,,Murakami Photo Studio,大阪府河内長野市 錦町１－２２,,34.4522994,135.5677619,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,チャウチャウ門真店,,Chaw Chaw Karaoke Kadoma Branch,大阪府門真市 千石東町３８－２４,,34.7230806,135.6088981,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,キッズ千代田店,,Kids Chiyoda Branch,大阪府河内長野市 木戸１丁目９－１２,,34.4681639,135.5693867,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,あおき鍼灸整骨院,,Aoki Acupuncture Osteopathic Clinic,大阪府大阪市福島区 福島７丁目６－２３ 日ノ出ビル４０５号,,34.6975811,135.4867667,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,そよかぜ薬局,,Soyokaze Pharmacy,大阪府高槻市 芥川町１丁目１５－２３ ヨシタケビル１Ｆ,,34.8539772,135.6177094,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ロウ・ラウド・レコード,,Low Loud Record,大阪府岸和田市 岡山町７５－１,,34.4576189,135.4204225,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社上田自動車工作所,,Ueda Jidosha Kosakujo Ltd.,大阪府和泉市 府中町２丁目５－１３,,34.4841547,135.4249878,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,王仁公園事務所,,Wani Park Office,大阪府枚方市 王仁公園１－１ 王仁公園事務所,,34.8171856,135.7069481,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,福祉若葉作業所（ＮＰＯ法人）,,Non-profit Corporation Fukushi Wakaba Sagyosho,大阪府大阪市住之江区 浜口東２丁目１３－４,,34.6094197,135.4891908,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,龍宮館,,Ryugukan,大阪府泉南郡岬町 淡輪８３８－８,,34.3349792,135.1769289,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ＳＨＯＵＢＥＩＲＯＵジャパン,,SHOUBEIROU Japan Co.CANMA Ltd.,大阪府大阪市淀川区 西中島３丁目１３－８ 北中ビル　１０３号,,34.7267781,135.4999814,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,みどり文具店,,Midori Stationery Shop,大阪府和泉市 幸２丁目５－３６ １０２号,,34.5007669,135.4353225,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,中森歯科医院,,Nakamori Dental Clinic,大阪府大阪市中央区 本町２丁目６－１０ 本町センタービル１階,,34.6833111,135.5041467,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ヘアーサロングリーンウッド,,Hair Salon Greenwood,大阪府豊中市 上野西３丁目１６－５４ 阪本マンション　１０１号,,34.8000244,135.4716778,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,アイライズ,,Eye Rise,大阪府吹田市 豊津町１６－５ 汐田ビル　４０３号,,34.7578269,135.4938794,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社リズナ,,Rizuna Co.CANMA Ltd.,大阪府豊能郡豊能町 光風台２丁目２－１０,,34.8987167,135.4372672,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社岩田呉服店香里園店,,Iwata Kimono Shop Co.CANMA Ltd. Korien Branch,大阪府寝屋川市 香里新町１２－７,,34.7863483,135.6288411,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,益永柔整院,,Masunaga Juseiin,大阪府大阪市淀川区 十三元今里２丁目１８－３,,34.7198897,135.4750422,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,サクラアートサロン大阪,,SAKURA Artsalon Osaka,大阪府大阪市北区 中崎西２丁目４－１２ 梅田センタービル　１階,,34.7060356,135.5020403,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,大阪みのり会館,,Osaka Minori Kaikan,大阪府大阪市旭区 大宮２丁目２３－１１,,34.7225436,135.5482664,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,まなぶＤＩＮＩＮＧ,,Manabu DINING,大阪府大阪市生野区 小路東２丁目３－２１ ハレクラニ小路　１階,,34.6586783,135.5563036,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,にわほーる,,Niwa Hall,大阪府大阪市天王寺区 堀越町１６－３ にわほーる,,34.6481514,135.5141794,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,渡士楼,,Watashiro,大阪府岸和田市 積川町２２－５,,34.4276092,135.4403681,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社モト・ジャングルコング,,Moto Junglekong Ltd.,大阪府摂津市 新在家２丁目２６－１,,34.7687692,135.5680275,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社かたおかでんき忍ヶ丘店,,Kataoka Denki Ltd. Shinobazugaokaten,大阪府四條畷市 岡山東１丁目１０－５ 忍ケ丘センタービル　１０２号,,34.7458475,135.6456411,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ブルーミング美容室,,Blooming Hair Salon,大阪府大阪市天王寺区 小橋町１３－５ 小橋ＴＳＣビル　２階２０２号,,34.6663408,135.5242781,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＮＴＴ西日本　関西事業本部,,NTT West-Kansai Corporation,大阪府大阪市中央区 博労町２－５－１５ ＯＣＢビル,,34.6786275,135.503805,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,朝日,,Asahi Pub,大阪府大阪市浪速区恵美須東 ２－４－７,,34.6512842,135.5062306,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,木下書店　下松店,,Kinoshita Shoten Shimomatsuten,大阪府岸和田市 下松町５０４３,,34.4554072,135.3873247,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,前田眼科,,MAEDA OPHTHALMIC CLINIC,大阪府大阪市中央区 内本町１－１－１ ＯＣＴビル１階,,34.6836417,135.5168342,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,かに道楽本店,,Kanidoraku Honten,大阪府大阪市中央区道頓堀 １－６－１８,,34.6688433,135.5015053,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,坂井珈琲・天神橋店,,Sakai Coffee Tenjimbashiten,大阪府大阪市北区 天神橋３丁目１－１５,,34.6993039,135.5118144,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,超光寺幼稚園,,Chokoji Kindergarten,大阪府豊中市 岡町南１丁目７－２７ 超光寺幼稚園,,34.7763661,135.4644281,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
